id,Caso,nome_da_zona,altura_do_teto,area_do_piso,area_liquida_de_superficie_de_parede_externa_do_leste,area_liquida_de_superficie_de_parede_interna_do_leste,area_liquida_de_superficie_de_janela_do_leste,area_liquida_de_superficie_de_parede_externa_do_oeste,area_liquida_de_superficie_de_parede_interna_do_oeste,area_liquida_de_superficie_de_janela_do_oeste,area_liquida_de_superficie_de_parede_externa_do_sul,area_liquida_de_superficie_de_parede_interna_do_sul,area_liquida_de_superficie_de_janela_do_sul,area_liquida_de_superficie_de_parede_externa_do_norte,area_liquida_de_superficie_de_parede_interna_do_norte,area_liquida_de_superficie_de_janela_do_norte,area_total_do_edificio,area_liquida_condicionada_do_edificio,condutancia_termica_da_cobertura,condutancia_termica_da_parede_externa,condutancia_termica_da_parede_interna,absorcao_solar_externa_da_cobertura,absorcao_solar_externa_da_parede_externa,condutancia_da_janela,fator_de_ganho_de_calor_solar_da_janela,area_sala,area_dorm,alt,dbt_mean,dbt_min,dbt_max,dpt_mean,dpt_min,dpt_max,wd_mean,ws_mean,ts_mean,ghr_mean,ghr_min,ghr_max,TOMax,tipo,aquecimento,resfriamento
610,610_2quartos_modelo2.tbl.htm,SALA,3.02,11.85,6.86,0.0,0.0,4.05,0.0,2.81,4.83,6.07,2.1,0.0,12.61,0.0,26.77,24.62,3.288,0.8894,0.8917,0.7,0.7,4.403,0.686,11.85,12.77,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,332.9838435,60.80410673
610,610_2quartos_modelo2.tbl.htm,DORM1,3.02,6.35,5.17,0.0,2.22,0.0,7.39,0.0,0.0,6.26,0.0,7.86,0.0,0.0,26.77,24.62,3.288,0.8894,0.8917,0.7,0.7,4.403,0.686,11.85,12.77,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,593.8557871,0.0
610,610_2quartos_modelo2.tbl.htm,DORM2,3.02,6.42,0.0,7.39,0.0,7.39,0.0,0.0,0.0,6.35,0.0,5.56,0.0,2.38,26.77,24.62,3.288,0.8894,0.8917,0.7,0.7,4.403,0.686,11.85,12.77,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,628.6552904,0.0
626,626_2quartos.tbl.htm,SALA,2.6,21.22,2.27,3.48,1.89,8.45,0.98,0.0,0.0,15.76,0.0,11.31,0.0,4.45,44.71,39.68,3.288,4.908,4.908,0.7,0.7,3.644,0.793,21.22,18.46,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1222.50295,0.0
626,626_2quartos.tbl.htm,DORM1,2.6,9.61,6.31,0.0,0.0,0.88,5.42,0.0,9.08,0.0,1.23,0.0,8.46,0.0,44.71,39.68,3.288,4.908,4.908,0.7,0.7,3.644,0.793,21.22,18.46,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1251.538691,0.0
626,626_2quartos.tbl.htm,DORM2,2.6,8.85,0.0,6.4,0.0,8.2,0.0,0.0,6.43,0.0,0.87,0.0,7.3,0.0,44.71,39.68,3.288,4.908,4.908,0.7,0.7,3.644,0.793,21.22,18.46,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1099.989456,0.0
678,678_2quartos_modelo2.tbl.htm,DORM2,3.29,5.87,0.0,9.83,0.0,9.83,0.0,0.0,0.0,5.26,0.0,5.1,0.0,1.35,24.49,22.51,2.925,4.908,4.908,0.6,0.7,4.343,0.864,10.84,11.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,772.6946189,0.0
678,678_2quartos_modelo2.tbl.htm,DORM1,3.29,5.8,7.76,0.0,2.07,0.0,9.83,0.0,0.0,5.19,0.0,6.38,0.0,0.0,24.49,22.51,2.925,4.908,4.908,0.6,0.7,4.343,0.864,10.84,11.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,790.7748356,0.0
678,678_2quartos_modelo2.tbl.htm,SALA,3.29,10.84,9.13,0.0,0.0,4.37,0.0,4.75,3.56,5.03,2.17,0.0,10.45,0.0,24.49,22.51,2.925,4.908,4.908,0.6,0.7,4.343,0.864,10.84,11.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,492.3890435,0.0
690,690_2quartos.tbl.htm,SALA,2.7,33.48,16.34,0.0,3.56,0.0,19.9,0.0,11.69,2.0,0.0,4.69,5.45,1.7,70.54,62.62,2.915,0.8894,0.8917,0.6,0.7,5.835,0.833,33.48,29.14,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1390.283264,0.0
690,690_2quartos.tbl.htm,DORM1,2.7,15.17,0.0,10.89,0.0,6.76,0.0,5.96,1.22,7.5,0.0,8.72,0.0,0.0,70.54,62.62,2.915,0.8894,0.8917,0.6,0.7,5.835,0.833,33.48,29.14,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1369.993471,0.0
690,690_2quartos.tbl.htm,DORM2,2.7,13.97,0.0,9.01,0.0,4.76,0.0,4.25,11.34,0.0,0.0,0.0,9.5,0.0,70.54,62.62,2.915,0.8894,0.8917,0.6,0.7,5.835,0.833,33.48,29.14,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1192.499626,0.0
699,699_1quarto.tbl.htm,DORM1,3.33,6.63,8.65,0.0,0.0,0.0,8.65,0.0,5.86,0.0,2.31,0.0,7.06,0.0,19.89,16.58,3.275,17.5,17.5,0.7,0.5,5.315,0.883,9.95,6.63,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1316.572431,0.0
699,699_1quarto.tbl.htm,SALA,3.33,9.95,6.99,0.0,0.0,3.91,0.0,4.31,0.0,9.88,0.0,5.85,0.0,6.37,19.89,16.58,3.275,17.5,17.5,0.7,0.5,5.315,0.883,9.95,6.63,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,736.7421174,3.105536479
711,711_3quartos_modelo1.tbl.htm,SALA,3.35,23.6,6.36,0.0,9.15,0.0,13.32,0.0,0.0,15.37,0.0,15.37,0.0,0.0,92.62,64.27,3.275,17.5,17.5,0.7,0.5,2.502,0.481,23.6,40.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1292.010712,0.0
711,711_3quartos_modelo1.tbl.htm,DORM2,3.35,11.98,0.0,12.14,0.0,12.14,0.0,0.0,7.86,0.0,3.2,0.0,9.37,0.0,92.62,64.27,3.275,17.5,17.5,0.7,0.5,2.502,0.481,23.6,40.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1905.538697,0.0
711,711_3quartos_modelo1.tbl.htm,DORM3,3.35,10.21,0.0,12.14,0.0,0.0,12.14,0.0,6.69,0.0,2.73,0.0,7.74,0.0,92.62,64.27,3.275,17.5,17.5,0.7,0.5,2.502,0.481,23.6,40.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1245.675096,0.0
711,711_3quartos_modelo1.tbl.htm,DORM1,3.35,18.48,8.61,0.0,3.54,0.0,12.14,0.0,12.1,0.0,4.96,0.0,15.37,0.0,92.62,64.27,3.275,17.5,17.5,0.7,0.5,2.502,0.481,23.6,40.67,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2447.552589,0.0
722,722_2quartos.tbl.htm,SALA,3.72,36.81,21.09,0.0,8.2,0.0,29.3,0.0,16.94,3.72,0.0,6.16,8.73,3.94,77.56,68.84,2.925,4.908,4.908,0.6,0.7,3.494,0.542,36.81,32.04,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,2349.632594,0.0
722,722_2quartos.tbl.htm,DORM2,3.72,15.36,0.0,12.92,0.0,10.62,0.0,2.3,16.43,0.0,0.0,0.0,14.59,0.0,77.56,68.84,2.925,4.908,4.908,0.6,0.7,3.494,0.542,36.81,32.04,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2231.110416,0.0
722,722_2quartos.tbl.htm,DORM1,3.72,16.68,0.0,16.38,0.0,14.98,0.0,3.26,1.77,10.87,0.0,12.64,0.0,0.0,77.56,68.84,2.925,4.908,4.908,0.6,0.7,3.494,0.542,36.81,32.04,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2485.324552,0.0
726,726_2quartos.tbl.htm,DORM1,3.54,12.11,1.31,8.06,0.0,9.37,0.0,0.0,0.0,14.32,0.0,6.61,0.0,9.54,56.31,49.98,2.915,4.908,4.908,0.6,0.7,5.67,0.281,26.72,23.26,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1944.621783,0.0
726,726_2quartos.tbl.htm,DORM2,3.54,11.15,12.18,0.0,0.0,0.0,10.35,0.0,0.0,11.45,0.0,4.71,0.0,6.73,56.31,49.98,2.915,4.908,4.908,0.6,0.7,5.67,0.281,26.72,23.26,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1701.68235,0.0
726,726_2quartos.tbl.htm,SALA,3.54,26.72,12.56,2.29,0.0,4.46,6.0,2.55,19.48,0.0,6.28,0.0,25.77,0.0,56.31,49.98,2.915,4.908,4.908,0.6,0.7,5.67,0.281,26.72,23.26,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,2161.267029,0.0
750,750_3quartos_modelo1.tbl.htm,DORM3,2.86,9.89,6.56,0.0,0.5,0.0,5.38,0.0,0.0,11.48,0.0,0.0,11.48,0.0,89.65,62.21,3.275,4.908,4.908,0.7,0.7,5.177,0.863,22.85,39.37,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,780.8207741,0.0
750,750_3quartos_modelo1.tbl.htm,DORM2,2.86,11.59,7.69,0.0,0.58,0.0,6.6,0.0,0.0,11.48,0.0,11.48,0.0,0.0,89.65,62.21,3.275,4.908,4.908,0.7,0.7,5.177,0.863,22.85,39.37,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1115.014814,0.0
750,750_3quartos_modelo1.tbl.htm,DORM1,2.86,17.89,11.85,0.0,0.91,0.0,11.09,0.0,10.67,0.0,0.81,0.0,11.48,0.0,89.65,62.21,3.275,4.908,4.908,0.7,0.7,5.177,0.863,22.85,39.37,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1590.442703,0.0
750,750_3quartos_modelo1.tbl.htm,SALA,2.86,22.85,0.0,11.09,0.0,11.09,0.0,0.0,13.94,0.0,0.73,0.0,12.46,0.0,89.65,62.21,3.275,4.908,4.908,0.7,0.7,5.177,0.863,22.85,39.37,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,927.9467119,0.0
795,795_2quartos_modelo2.tbl.htm,DORM1,2.88,16.62,5.09,0.0,7.68,0.0,12.78,0.0,0.0,9.12,0.0,10.79,0.0,0.0,70.11,64.46,3.288,17.5,17.5,0.7,0.5,5.137,0.852,31.03,33.42,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2224.105713,0.0
795,795_2quartos_modelo2.tbl.htm,DORM2,2.88,16.8,0.0,12.78,0.0,12.78,0.0,0.0,0.0,9.24,0.0,4.35,0.0,6.56,70.11,64.46,3.288,17.5,17.5,0.7,0.5,5.137,0.852,31.03,33.42,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2279.841052,0.0
795,795_2quartos_modelo2.tbl.htm,SALA,2.88,31.03,11.86,0.0,0.0,6.55,0.0,5.31,6.82,8.79,3.15,0.0,18.36,0.0,70.11,64.46,3.288,17.5,17.5,0.7,0.5,5.137,0.852,31.03,33.42,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1459.85913,9.428891827
862,862_2quartos_modelo2.tbl.htm,DORM1,2.74,9.61,3.58,0.0,8.29,0.0,11.87,0.0,0.0,4.7,0.0,6.06,0.0,0.0,40.55,37.28,3.288,0.8894,0.8917,0.7,0.7,2.763,0.561,17.95,19.33,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,904.4102885,0.0
862,862_2quartos_modelo2.tbl.htm,SALA,2.74,17.95,11.02,0.0,0.0,7.17,0.0,3.86,3.84,4.57,1.39,0.0,9.47,0.0,40.55,37.28,3.288,0.8894,0.8917,0.7,0.7,2.763,0.561,17.95,19.33,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,411.1672157,111.2449127
862,862_2quartos_modelo2.tbl.htm,DORM2,2.74,9.72,0.0,11.87,0.0,11.87,0.0,0.0,0.0,4.77,0.0,1.87,0.0,4.26,40.55,37.28,3.288,0.8894,0.8917,0.7,0.7,2.763,0.561,17.95,19.33,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,839.7976622,0.0
866,866_1quarto.tbl.htm,DORM1,3.51,9.14,5.01,0.0,6.67,0.0,10.52,0.0,9.21,0.0,0.0,0.0,9.21,0.0,27.4,22.84,2.915,0.8894,0.8917,0.6,0.7,4.671,0.24,13.7,9.14,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1116.497452,0.0
866,866_1quarto.tbl.htm,SALA,3.51,13.7,0.0,14.93,0.0,8.91,0.0,8.79,7.53,0.0,0.0,4.34,0.0,4.44,27.4,22.84,2.915,0.8894,0.8917,0.6,0.7,4.671,0.24,13.7,9.14,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,863.763374,5.561539584
870,870_1quarto.tbl.htm,DORM1,3.69,12.76,12.46,0.0,0.0,0.0,12.46,0.0,11.7,0.0,1.96,0.0,12.26,0.0,38.27,31.89,2.925,0.8894,0.8917,0.6,0.7,3.364,0.502,19.14,12.76,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1435.22484,0.0
870,870_1quarto.tbl.htm,SALA,3.69,19.14,10.78,0.0,0.0,4.85,0.0,7.06,0.0,17.54,0.0,8.29,0.0,11.92,38.27,31.89,2.925,0.8894,0.8917,0.6,0.7,3.364,0.502,19.14,12.76,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,955.2914667,94.03835125
882,882_3quartos_modelo1.tbl.htm,DORM3,2.86,5.75,0.0,7.26,0.0,0.0,7.26,0.0,3.06,0.0,3.42,0.0,4.8,0.0,52.11,36.16,2.915,4.908,4.908,0.6,0.7,3.474,0.482,13.28,22.89,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,538.6846216,0.0
882,882_3quartos_modelo1.tbl.htm,DORM2,2.86,6.74,0.0,7.26,0.0,7.26,0.0,0.0,3.58,0.0,4.02,0.0,5.92,0.0,52.11,36.16,2.915,4.908,4.908,0.6,0.7,3.474,0.482,13.28,22.89,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,809.1101335,0.0
882,882_3quartos_modelo1.tbl.htm,DORM1,2.86,10.4,3.43,0.0,3.82,0.0,7.26,0.0,5.53,0.0,6.21,0.0,10.04,0.0,52.11,36.16,2.915,4.908,4.908,0.6,0.7,3.474,0.482,13.28,22.89,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1114.390606,0.0
882,882_3quartos_modelo1.tbl.htm,SALA,2.86,13.28,3.02,0.0,6.25,0.0,7.53,0.0,0.0,10.04,0.0,10.04,0.0,0.0,52.11,36.16,2.915,4.908,4.908,0.6,0.7,3.474,0.482,13.28,22.89,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,558.5189848,0.0
891,891_2quartos_modelo2.tbl.htm,SALA,2.95,28.15,11.81,0.0,0.0,5.34,0.0,6.47,5.8,8.36,3.7,0.0,17.4,0.0,63.6,58.48,3.275,4.704,4.704,0.7,0.7,4.124,0.524,28.15,30.32,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1221.228602,0.0
891,891_2quartos_modelo2.tbl.htm,DORM1,2.95,15.08,9.65,0.0,3.06,0.0,12.72,0.0,0.0,8.64,0.0,10.33,0.0,0.0,63.6,58.48,3.275,4.704,4.704,0.7,0.7,4.124,0.524,28.15,30.32,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1578.913885,0.0
891,891_2quartos_modelo2.tbl.htm,DORM2,2.95,15.24,0.0,12.72,0.0,12.72,0.0,0.0,0.0,8.76,0.0,7.95,0.0,2.5,63.6,58.48,3.275,4.704,4.704,0.7,0.7,4.124,0.524,28.15,30.32,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1619.042528,0.0
926,926_2quartos_modelo2.tbl.htm,SALA,2.81,28.14,8.65,8.37,0.87,0.0,17.49,0.0,10.64,0.0,0.0,9.26,0.0,1.39,63.58,58.45,2.915,4.908,4.908,0.6,0.7,5.117,0.722,28.14,30.31,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1232.722014,0.0
926,926_2quartos_modelo2.tbl.htm,DORM1,2.81,15.07,0.0,8.69,0.0,10.37,0.0,0.0,8.94,0.0,2.52,0.0,11.46,0.0,63.58,58.45,2.915,4.908,4.908,0.6,0.7,5.117,0.722,28.14,30.31,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1402.588855,0.0
926,926_2quartos_modelo2.tbl.htm,DORM2,2.81,15.24,0.0,8.8,0.0,8.17,0.0,2.31,0.0,11.46,0.0,11.46,0.0,0.0,63.58,58.45,2.915,4.908,4.908,0.6,0.7,5.117,0.722,28.14,30.31,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1395.84859,0.0
950,950_3quartos_modelo1.tbl.htm,SALA,3.13,12.03,5.27,0.0,6.42,0.0,9.68,0.0,0.0,8.74,0.0,8.74,0.0,0.0,47.2,32.75,3.275,0.8894,0.8917,0.7,0.7,3.544,0.362,12.03,20.73,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,347.2388088,2.233820582
950,950_3quartos_modelo1.tbl.htm,DORM2,3.13,6.1,0.0,9.15,0.0,9.15,0.0,0.0,2.44,0.0,4.1,0.0,5.18,0.0,47.2,32.75,3.275,0.8894,0.8917,0.7,0.7,3.544,0.362,12.03,20.73,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,582.2774357,0.0
950,950_3quartos_modelo1.tbl.htm,DORM1,3.13,9.42,3.39,0.0,5.76,0.0,9.15,0.0,3.74,0.0,6.35,0.0,8.74,0.0,47.2,32.75,3.275,0.8894,0.8917,0.7,0.7,3.544,0.362,12.03,20.73,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1048.020576,0.0
950,950_3quartos_modelo1.tbl.htm,DORM3,3.13,5.21,0.0,9.15,0.0,0.0,9.15,0.0,2.08,0.0,3.5,0.0,4.22,0.0,47.2,32.75,3.275,0.8894,0.8917,0.7,0.7,3.544,0.362,12.03,20.73,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,388.8370086,0.0
951,951_2quartos_modelo2.tbl.htm,DORM2,3.36,15.05,0.0,12.53,0.0,12.53,0.0,0.0,0.0,11.87,0.0,12.05,0.0,1.51,62.8,57.74,2.915,17.5,17.5,0.6,0.5,4.194,0.315,27.8,29.94,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2257.82181,0.0
951,951_2quartos_modelo2.tbl.htm,DORM1,3.36,14.89,11.13,0.0,1.4,0.0,12.53,0.0,0.0,11.72,0.0,13.42,0.0,0.0,62.8,57.74,2.915,17.5,17.5,0.6,0.5,4.194,0.315,27.8,29.94,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,2236.185705,0.0
951,951_2quartos_modelo2.tbl.htm,SALA,3.36,27.8,11.63,0.0,0.0,3.85,0.0,7.78,6.9,11.28,5.85,0.0,23.59,0.0,62.8,57.74,2.915,17.5,17.5,0.6,0.5,4.194,0.315,27.8,29.94,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,1823.964857,0.0
962,962_1quarto.tbl.htm,DORM1,3.17,16.32,11.66,0.0,0.0,0.0,11.66,0.0,4.28,0.0,9.18,0.0,12.4,0.0,48.95,40.79,3.275,0.8894,0.8917,0.7,0.7,4.333,0.675,24.48,16.32,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,1485.138498,0.0
962,962_1quarto.tbl.htm,SALA,3.17,24.48,9.99,0.0,0.0,5.82,0.0,5.37,0.0,17.75,0.0,10.72,0.0,9.72,48.95,40.79,3.275,0.8894,0.8917,0.7,0.7,4.333,0.675,24.48,16.32,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,894.2419323,30.97322836
982,982_3quartos_modelo1.tbl.htm,SALA,3.43,14.57,7.45,0.0,5.91,0.0,11.27,0.0,0.0,11.25,0.0,11.25,0.0,0.0,57.18,39.68,3.288,4.908,4.908,0.7,0.7,5.836,0.652,14.57,25.12,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,0,638.4793846,3.986735971
982,982_3quartos_modelo1.tbl.htm,DORM3,3.43,6.31,0.0,10.46,0.0,0.0,10.46,0.0,4.61,0.0,2.48,0.0,5.51,0.0,57.18,39.68,3.288,4.908,4.908,0.7,0.7,5.836,0.652,14.57,25.12,1244.0,13.821666666666667,4.991666666666666,24.375,11.140833333333333,2.8000000000000003,16.575,203.33666666666667,6.1499999999999995,8.17,4216.635,1231.25,6646.083333333333,26.0,1,746.4197084,0.0
